Open,High,Low,Close,Adj Close,Volume
77000.0,77100.0,77000.0,77100.0,77100.0,71223.0
77000.0,77100.0,77000.0,77100.0,77100.0,14689.0
77100.0,77100.0,76900.0,77000.0,77000.0,169490.0
76900.0,77100.0,76900.0,77000.0,77000.0,39693.0
77000.0,77100.0,77000.0,77000.0,77000.0,18434.0
77000.0,77100.0,77000.0,77100.0,77100.0,13879.0
77000.0,77100.0,76900.0,77000.0,77000.0,67609.0
76900.0,77100.0,76900.0,77000.0,77000.0,42729.0
77000.0,77100.0,76900.0,77100.0,77100.0,12871.0
77100.0,77200.0,77000.0,77200.0,77200.0,40395.0
77200.0,77300.0,77100.0,77200.0,77200.0,41897.0
77200.0,77300.0,77100.0,77300.0,77300.0,39675.0
77300.0,77300.0,77100.0,77200.0,77200.0,47121.0
77200.0,77300.0,77100.0,77200.0,77200.0,74963.0
77200.0,77300.0,77200.0,77300.0,77300.0,24144.0
77300.0,77300.0,77200.0,77300.0,77300.0,13291.0
77300.0,77300.0,77100.0,77300.0,77300.0,115225.0
77300.0,77300.0,77100.0,77200.0,77200.0,71101.0
77200.0,77200.0,77100.0,77200.0,77200.0,6662.0
77200.0,77200.0,77000.0,77100.0,77100.0,90814.0
77100.0,77200.0,77000.0,77200.0,77200.0,52523.0
77200.0,77200.0,77100.0,77200.0,77200.0,12270.0
77200.0,77200.0,77100.0,77200.0,77200.0,9806.0
77200.0,77200.0,77100.0,77200.0,77200.0,14886.0
77200.0,77300.0,77100.0,77300.0,77300.0,94617.0
77200.0,77300.0,77200.0,77300.0,77300.0,14722.0
77200.0,77300.0,77200.0,77300.0,77300.0,7034.0
77200.0,77300.0,77200.0,77300.0,77300.0,7311.0
77300.0,77300.0,77200.0,77200.0,77200.0,7731.0
77300.0,77400.0,77200.0,77400.0,77400.0,81050.0
77400.0,77400.0,77300.0,77400.0,77400.0,21152.0
77400.0,77400.0,77200.0,77400.0,77400.0,118018.0
77400.0,77400.0,77300.0,77300.0,77300.0,6364.0
77400.0,77400.0,77300.0,77400.0,77400.0,11662.0
77400.0,77400.0,77200.0,77300.0,77300.0,53412.0
77300.0,77300.0,77200.0,77300.0,77300.0,17723.0
77300.0,77400.0,77200.0,77300.0,77300.0,60995.0
77300.0,77400.0,77200.0,77200.0,77200.0,26328.0
77300.0,77400.0,77200.0,77300.0,77300.0,25741.0
77300.0,77300.0,77200.0,77300.0,77300.0,4762.0
77300.0,77300.0,77100.0,77200.0,77200.0,93224.0
77200.0,77200.0,77100.0,77200.0,77200.0,8796.0
77200.0,77300.0,77100.0,77300.0,77300.0,34194.0
77200.0,77400.0,77200.0,77300.0,77300.0,50334.0
77300.0,77300.0,77200.0,77300.0,77300.0,11203.0
77300.0,77300.0,77100.0,77200.0,77200.0,34430.0
77200.0,77300.0,77100.0,77200.0,77200.0,12673.0
77200.0,77200.0,77100.0,77200.0,77200.0,7940.0
77200.0,77200.0,77100.0,77100.0,77100.0,6208.0
77200.0,77200.0,77100.0,77200.0,77200.0,5907.0
77200.0,77200.0,77100.0,77200.0,77200.0,6235.0
77200.0,77200.0,77100.0,77100.0,77100.0,3990.0
77100.0,77200.0,77100.0,77100.0,77100.0,5662.0
77100.0,77200.0,77100.0,77200.0,77200.0,83539.0
77200.0,77200.0,77000.0,77100.0,77100.0,84662.0
77000.0,77100.0,77000.0,77100.0,77100.0,9960.0
77100.0,77100.0,77000.0,77100.0,77100.0,93374.0
77100.0,77100.0,77000.0,77000.0,77000.0,5077.0
77000.0,77100.0,77000.0,77100.0,77100.0,5366.0
77000.0,77100.0,77000.0,77100.0,77100.0,9166.0
77100.0,77100.0,77000.0,77100.0,77100.0,10317.0
77100.0,77100.0,77000.0,77000.0,77000.0,13478.0
77100.0,77100.0,77000.0,77000.0,77000.0,54272.0
77100.0,77200.0,77000.0,77200.0,77200.0,94886.0
77200.0,77200.0,77100.0,77200.0,77200.0,13111.0
77200.0,77200.0,77100.0,77200.0,77200.0,11478.0
77200.0,77200.0,77100.0,77200.0,77200.0,9057.0
77200.0,77200.0,77100.0,77200.0,77200.0,16990.0
77100.0,77200.0,77100.0,77100.0,77100.0,7116.0
77200.0,77300.0,77100.0,77300.0,77300.0,57498.0
77200.0,77300.0,77200.0,77300.0,77300.0,38344.0
77200.0,77300.0,77200.0,77200.0,77200.0,12043.0
77300.0,77300.0,77100.0,77200.0,77200.0,32657.0
77100.0,77200.0,77100.0,77200.0,77200.0,5423.0
77200.0,77200.0,77000.0,77100.0,77100.0,62647.0
77100.0,77100.0,77000.0,77000.0,77000.0,5955.0
77100.0,77100.0,77000.0,77100.0,77100.0,4173.0
77100.0,77100.0,76900.0,77000.0,77000.0,205656.0
77000.0,77100.0,77000.0,77100.0,77100.0,3732.0
77100.0,77200.0,77000.0,77200.0,77200.0,32683.0
77100.0,77200.0,77100.0,77200.0,77200.0,3640.0
77100.0,77200.0,77100.0,77100.0,77100.0,5549.0
